"k","V","minN","POrig.Method","delta","N.orig","true.effect.dist","n","Reject.mn","EstMean.mn","EstVar.mn","I2.mn","N.tot","k.pretty","N.tot.pretty","N.orig.pretty","delta.pretty","V.pretty","dist.pretty"
15,0.002,300,"reml",0.5,200,"normal",5056,0.850474683544304,0.5000815675374,0.00566106699912882,25.4932948398008,4500,"No. replications: 15","N =  4500","Norig =  200","delta =  0.5","V =  0.002","Normal"
15,0.002,300,"reml",0.5,200,"t.scaled",5696,0.817591292134832,0.498243889264643,0.010428245755358,32.2971464736187,4500,"No. replications: 15","N =  4500","Norig =  200","delta =  0.5","V =  0.002","t"
15,0.002,300,"reml",0.5,200,"unif2",5584,0.851898280802292,0.49830091879726,0.00553348455528294,25.009662702249,4500,"No. replications: 15","N =  4500","Norig =  200","delta =  0.5","V =  0.002","Uniform mixture"
15,0.002,300,"reml",1,30,"expo",6144,0.660807291666667,0.498804604825038,0.00558290063146096,25.0688580277286,4500,"No. replications: 15","N =  4500","Norig =  30","delta =  1","V =  0.002","Exponential"
15,0.002,300,"reml",1,30,"normal",6144,0.6796875,0.498715383198519,0.00556935858733141,25.256761780275,4500,"No. replications: 15","N =  4500","Norig =  30","delta =  1","V =  0.002","Normal"
15,0.002,300,"reml",1,30,"t.scaled",6144,0.641927083333333,0.49793775998837,0.0090828790148296,32.2962213821167,4500,"No. replications: 15","N =  4500","Norig =  30","delta =  1","V =  0.002","t"
15,0.002,300,"reml",1,30,"unif2",6144,0.661458333333333,0.498177197027008,0.00561590674503195,25.3094393673478,4500,"No. replications: 15","N =  4500","Norig =  30","delta =  1","V =  0.002","Uniform mixture"
15,0.002,300,"reml",1,50,"expo",6144,0.884440104166667,0.500673319030746,0.00574628967965574,25.603967480385,4500,"No. replications: 15","N =  4500","Norig =  50","delta =  1","V =  0.002","Exponential"
15,0.002,300,"reml",1,50,"normal",6144,0.897786458333333,0.499143405112384,0.00573514101072444,25.8249307476574,4500,"No. replications: 15","N =  4500","Norig =  50","delta =  1","V =  0.002","Normal"
15,0.002,300,"reml",1,50,"t.scaled",6144,0.873697916666667,0.497557506880586,0.00928547673682506,32.6096203618289,4500,"No. replications: 15","N =  4500","Norig =  50","delta =  1","V =  0.002","t"
15,0.002,300,"reml",1,50,"unif2",6144,0.8828125,0.49937335311686,0.00570401263053879,25.6931742154876,4500,"No. replications: 15","N =  4500","Norig =  50","delta =  1","V =  0.002","Uniform mixture"
15,0.002,300,"reml",1,200,"expo",4880,1,0.500341561595059,0.00570340768081215,25.4046547522908,4500,"No. replications: 15","N =  4500","Norig =  200","delta =  1","V =  0.002","Exponential"
15,0.002,300,"reml",1,200,"normal",4864,1,0.498612227547635,0.00558843936418784,25.3134645859368,4500,"No. replications: 15","N =  4500","Norig =  200","delta =  1","V =  0.002","Normal"
15,0.002,300,"reml",1,200,"t.scaled",4880,0.998155737704918,0.499034959913876,0.00931486486834776,32.7606801336225,4500,"No. replications: 15","N =  4500","Norig =  200","delta =  1","V =  0.002","t"
15,0.002,300,"reml",1,200,"unif2",5184,1,0.498758543472546,0.00564380887247618,25.4529728687509,4500,"No. replications: 15","N =  4500","Norig =  200","delta =  1","V =  0.002","Uniform mixture"
15,0.01,50,"pm",0,30,"expo",6144,0.0299479166666667,0.495395845134469,0.032353037652065,24.1574728096908,750,"No. replications: 15","N =  750","Norig =  30","delta =  0","V =  0.01","Exponential"
15,0.01,50,"pm",0,30,"normal",6144,0.0406901041666667,0.49368774469689,0.032473011582904,24.3667928500685,750,"No. replications: 15","N =  750","Norig =  30","delta =  0","V =  0.01","Normal"
15,0.01,50,"pm",0,30,"t.scaled",6144,0.0397135416666667,0.492845911911996,0.0521186036996146,30.3235209695958,750,"No. replications: 15","N =  750","Norig =  30","delta =  0","V =  0.01","t"
15,0.01,50,"pm",0,30,"unif2",6144,0.0393880208333333,0.49328473680572,0.0325344924556759,24.3117308188204,750,"No. replications: 15","N =  750","Norig =  30","delta =  0","V =  0.01","Uniform mixture"
15,0.01,50,"pm",0,50,"expo",4496,0.0342526690391459,0.495486205433819,0.032624013035875,24.2504950135294,750,"No. replications: 15","N =  750","Norig =  50","delta =  0","V =  0.01","Exponential"
15,0.01,50,"pm",0,50,"normal",4832,0.0322847682119205,0.493865013903783,0.0319392042206005,24.0874934121857,750,"No. replications: 15","N =  750","Norig =  50","delta =  0","V =  0.01","Normal"
15,0.01,50,"pm",0,50,"t.scaled",4080,0.045343137254902,0.494156265778411,0.0480417855546409,30.2408129660763,750,"No. replications: 15","N =  750","Norig =  50","delta =  0","V =  0.01","t"
15,0.01,50,"pm",0,50,"unif2",4272,0.0311329588014981,0.493683851250835,0.0326568833596543,24.3521618435645,750,"No. replications: 15","N =  750","Norig =  50","delta =  0","V =  0.01","Uniform mixture"
15,0.01,50,"pm",0,200,"expo",6144,0.0319010416666667,0.495324560464218,0.0324815832715875,24.1936744465319,750,"No. replications: 15","N =  750","Norig =  200","delta =  0","V =  0.01","Exponential"
15,0.01,50,"pm",0,200,"normal",5744,0.0280292479108635,0.493096978294362,0.0325062424659588,24.2878140127553,750,"No. replications: 15","N =  750","Norig =  200","delta =  0","V =  0.01","Normal"
15,0.01,50,"pm",0,200,"t.scaled",6144,0.0458984375,0.493821911128248,0.0471050724658534,29.4726096675105,750,"No. replications: 15","N =  750","Norig =  200","delta =  0","V =  0.01","t"
15,0.01,50,"pm",0,200,"unif2",6144,0.0283203125,0.493428347266453,0.0325630245088895,24.2757208411461,750,"No. replications: 15","N =  750","Norig =  200","delta =  0","V =  0.01","Uniform mixture"
15,0.01,50,"pm",0.2,30,"expo",5920,0.0550675675675676,0.494095339171601,0.0325034427395091,24.2390168210551,750,"No. replications: 15","N =  750","Norig =  30","delta =  0.2","V =  0.01","Exponential"
15,0.01,50,"pm",0.2,30,"normal",6144,0.0556640625,0.49369942664514,0.0327777475367888,24.344926289249,750,"No. replications: 15","N =  750","Norig =  30","delta =  0.2","V =  0.01","Normal"
15,0.01,50,"pm",0.2,30,"t.scaled",6144,0.0556640625,0.492845243266947,0.0501547083739192,30.4865684055405,750,"No. replications: 15","N =  750","Norig =  30","delta =  0.2","V =  0.01","t"
15,0.01,50,"pm",0.2,30,"unif2",6144,0.0579427083333333,0.49254264204533,0.0317478568806955,23.89055455086,750,"No. replications: 15","N =  750","Norig =  30","delta =  0.2","V =  0.01","Uniform mixture"
15,0.01,50,"pm",0.2,50,"expo",5248,0.069359756097561,0.49701244034594,0.0314290709673656,23.7687617308787,750,"No. replications: 15","N =  750","Norig =  50","delta =  0.2","V =  0.01","Exponential"
15,0.01,50,"pm",0.2,50,"normal",4368,0.0668498168498168,0.491208642161508,0.0329226100406549,24.5649482449253,750,"No. replications: 15","N =  750","Norig =  50","delta =  0.2","V =  0.01","Normal"
15,0.01,50,"pm",0.2,50,"t.scaled",4896,0.0757761437908497,0.491640667331226,0.0506573849526607,30.5863302201554,750,"No. replications: 15","N =  750","Norig =  50","delta =  0.2","V =  0.01","t"
15,0.01,50,"pm",0.2,50,"unif2",4560,0.0701754385964912,0.490924949972208,0.0314939760552298,23.7743423084768,750,"No. replications: 15","N =  750","Norig =  50","delta =  0.2","V =  0.01","Uniform mixture"
15,0.01,50,"pm",0.2,200,"expo",6144,0.11328125,0.494476760872066,0.0330510839667546,24.5324707405793,750,"No. replications: 15","N =  750","Norig =  200","delta =  0.2","V =  0.01","Exponential"
15,0.01,50,"pm",0.2,200,"normal",6144,0.118815104166667,0.492349445171146,0.0316313131565275,23.7673618998921,750,"No. replications: 15","N =  750","Norig =  200","delta =  0.2","V =  0.01","Normal"
15,0.01,50,"pm",0.2,200,"t.scaled",6144,0.124674479166667,0.492652951997806,0.0485714140879181,29.8152395219779,750,"No. replications: 15","N =  750","Norig =  200","delta =  0.2","V =  0.01","t"
15,0.01,50,"pm",0.2,200,"unif2",5696,0.121664325842697,0.49394703921666,0.0328104299747399,24.5571967397924,750,"No. replications: 15","N =  750","Norig =  200","delta =  0.2","V =  0.01","Uniform mixture"
15,0.01,50,"pm",0.5,30,"expo",6144,0.177734375,0.49507760942333,0.0320791801396912,24.0505120901741,750,"No. replications: 15","N =  750","Norig =  30","delta =  0.5","V =  0.01","Exponential"
15,0.01,50,"pm",0.5,30,"normal",6144,0.180338541666667,0.491571921119309,0.0323190486833104,24.2779372471936,750,"No. replications: 15","N =  750","Norig =  30","delta =  0.5","V =  0.01","Normal"
15,0.01,50,"pm",0.5,30,"t.scaled",6048,0.178075396825397,0.492744401926844,0.0492923870337633,30.674913424211,750,"No. replications: 15","N =  750","Norig =  30","delta =  0.5","V =  0.01","t"
15,0.01,50,"pm",0.5,30,"unif2",6144,0.1689453125,0.491291830386282,0.0327447680352435,24.5215102603992,750,"No. replications: 15","N =  750","Norig =  30","delta =  0.5","V =  0.01","Uniform mixture"
15,0.01,50,"pm",0.5,50,"expo",6144,0.253255208333333,0.494445280396413,0.0325174922077783,24.1953806878163,750,"No. replications: 15","N =  750","Norig =  50","delta =  0.5","V =  0.01","Exponential"
15,0.01,50,"pm",0.5,50,"normal",6144,0.268229166666667,0.492053649669446,0.0325892301308433,24.3768625201284,750,"No. replications: 15","N =  750","Norig =  50","delta =  0.5","V =  0.01","Normal"
15,0.01,50,"pm",0.5,50,"t.scaled",6144,0.257161458333333,0.491232474194871,0.0531374051545383,30.863109611386,750,"No. replications: 15","N =  750","Norig =  50","delta =  0.5","V =  0.01","t"
15,0.01,50,"pm",0.5,50,"unif2",6144,0.2646484375,0.491810459375665,0.0326463826315686,24.3339164915948,750,"No. replications: 15","N =  750","Norig =  50","delta =  0.5","V =  0.01","Uniform mixture"
15,0.01,50,"pm",0.5,200,"expo",5312,0.540850903614458,0.493560228887591,0.0323868387444222,24.2735737958675,750,"No. replications: 15","N =  750","Norig =  200","delta =  0.5","V =  0.01","Exponential"
15,0.01,50,"pm",0.5,200,"normal",4928,0.558847402597403,0.49339111154757,0.0323044358864125,24.1359850994615,750,"No. replications: 15","N =  750","Norig =  200","delta =  0.5","V =  0.01","Normal"
15,0.01,50,"pm",0.5,200,"t.scaled",5184,0.467978395061728,0.493351332285966,0.0492995236743401,30.6350755551438,750,"No. replications: 15","N =  750","Norig =  200","delta =  0.5","V =  0.01","t"
15,0.01,50,"pm",0.5,200,"unif2",5056,0.550039556962025,0.494707651105461,0.0326403633855818,24.4658946206242,750,"No. replications: 15","N =  750","Norig =  200","delta =  0.5","V =  0.01","Uniform mixture"
15,0.01,50,"pm",1,30,"expo",6144,0.5859375,0.495145928581885,0.0322863760818394,23.9039433041405,750,"No. replications: 15","N =  750","Norig =  30","delta =  1","V =  0.01","Exponential"
15,0.01,50,"pm",1,30,"normal",6144,0.595703125,0.492988890052879,0.0312186459784854,23.6096226757083,750,"No. replications: 15","N =  750","Norig =  30","delta =  1","V =  0.01","Normal"
15,0.01,50,"pm",1,30,"t.scaled",6144,0.534505208333333,0.492644622246449,0.0489706606526705,30.2244010694171,750,"No. replications: 15","N =  750","Norig =  30","delta =  1","V =  0.01","t"
15,0.01,50,"pm",1,30,"unif2",6144,0.5869140625,0.492133842942192,0.032046183947293,24.1308507191696,750,"No. replications: 15","N =  750","Norig =  30","delta =  1","V =  0.01","Uniform mixture"
15,0.01,50,"pm",1,50,"expo",6144,0.790364583333333,0.49539244034415,0.0318220590325828,23.8860034046786,750,"No. replications: 15","N =  750","Norig =  50","delta =  1","V =  0.01","Exponential"
15,0.01,50,"pm",1,50,"normal",6144,0.7880859375,0.490676181492019,0.0324210908965003,24.2389232200869,750,"No. replications: 15","N =  750","Norig =  50","delta =  1","V =  0.01","Normal"
15,0.01,50,"pm",1,50,"t.scaled",6144,0.741861979166667,0.492440324313024,0.0464305466011518,29.8417356816877,750,"No. replications: 15","N =  750","Norig =  50","delta =  1","V =  0.01","t"
15,0.01,50,"pm",1,50,"unif2",6144,0.794270833333333,0.491780732752467,0.0319562935914533,24.0361505544452,750,"No. replications: 15","N =  750","Norig =  50","delta =  1","V =  0.01","Uniform mixture"
15,0.01,50,"pm",1,200,"expo",4592,0.984320557491289,0.495196505492006,0.0332273049873434,24.6707436294918,750,"No. replications: 15","N =  750","Norig =  200","delta =  1","V =  0.01","Exponential"
15,0.01,50,"pm",1,200,"normal",5088,0.983490566037736,0.494643736207963,0.0322625378424536,24.075648778674,750,"No. replications: 15","N =  750","Norig =  200","delta =  1","V =  0.01","Normal"
15,0.01,50,"pm",1,200,"t.scaled",4720,0.952966101694915,0.49192563321447,0.0698880946075732,30.2185613691883,750,"No. replications: 15","N =  750","Norig =  200","delta =  1","V =  0.01","t"
15,0.01,50,"pm",1,200,"unif2",4800,0.988125,0.492702160205305,0.0321357496055054,24.1338205342158,750,"No. replications: 15","N =  750","Norig =  200","delta =  1","V =  0.01","Uniform mixture"
15,0.01,50,"reml",0,30,"expo",6144,0.0302734375,0.495190095290292,0.0301351611888453,22.7779827169748,750,"No. replications: 15","N =  750","Norig =  30","delta =  0","V =  0.01","Exponential"
15,0.01,50,"reml",0,30,"normal",6144,0.0419921875,0.493513827666986,0.0305749246006236,23.1636484364846,750,"No. replications: 15","N =  750","Norig =  30","delta =  0","V =  0.01","Normal"
15,0.01,50,"reml",0,30,"t.scaled",6144,0.0406901041666667,0.492630423924299,0.0486776681527758,29.0696342237357,750,"No. replications: 15","N =  750","Norig =  30","delta =  0","V =  0.01","t"
15,0.01,50,"reml",0,30,"unif2",6144,0.0406901041666667,0.49311767861636,0.0306977901135737,23.138978759052,750,"No. replications: 15","N =  750","Norig =  30","delta =  0","V =  0.01","Uniform mixture"
15,0.01,50,"reml",0,50,"expo",4496,0.0358096085409253,0.495286537914129,0.0304690982028892,22.9215604283449,750,"No. replications: 15","N =  750","Norig =  50","delta =  0","V =  0.01","Exponential"
15,0.01,50,"reml",0,50,"normal",4832,0.0322847682119205,0.493687512436749,0.0300216331946514,22.8548995234916,750,"No. replications: 15","N =  750","Norig =  50","delta =  0","V =  0.01","Normal"
15,0.01,50,"reml",0,50,"t.scaled",4080,0.0465686274509804,0.493943331066888,0.0452470709894797,28.9982004312676,750,"No. replications: 15","N =  750","Norig =  50","delta =  0","V =  0.01","t"
15,0.01,50,"reml",0,50,"unif2",4272,0.0325374531835206,0.493509962832366,0.0307631278226752,23.1562736906271,750,"No. replications: 15","N =  750","Norig =  50","delta =  0","V =  0.01","Uniform mixture"
15,0.01,50,"reml",0,200,"expo",6144,0.0345052083333333,0.495125615035534,0.0303538283019572,22.8751953304584,750,"No. replications: 15","N =  750","Norig =  200","delta =  0","V =  0.01","Exponential"
15,0.01,50,"reml",0,200,"normal",5744,0.0311629526462396,0.492918916912646,0.0305718746087173,23.0631025368953,750,"No. replications: 15","N =  750","Norig =  200","delta =  0","V =  0.01","Normal"
15,0.01,50,"reml",0,200,"t.scaled",6144,0.0472005208333333,0.493618158922639,0.0443009909980755,28.2567852849686,750,"No. replications: 15","N =  750","Norig =  200","delta =  0","V =  0.01","t"
15,0.01,50,"reml",0,200,"unif2",6144,0.0325520833333333,0.493248432880684,0.0306109846404997,23.0379139452432,750,"No. replications: 15","N =  750","Norig =  200","delta =  0","V =  0.01","Uniform mixture"
15,0.01,50,"reml",0.2,30,"expo",5920,0.0567567567567568,0.493908425698658,0.0304577841340648,22.971323697552,750,"No. replications: 15","N =  750","Norig =  30","delta =  0.2","V =  0.01","Exponential"
15,0.01,50,"reml",0.2,30,"normal",6144,0.0569661458333333,0.493524744626648,0.0308746014920119,23.1476976793122,750,"No. replications: 15","N =  750","Norig =  30","delta =  0.2","V =  0.01","Normal"
15,0.01,50,"reml",0.2,30,"t.scaled",6144,0.0559895833333333,0.492631063494629,0.0470622365132556,29.2692752698935,750,"No. replications: 15","N =  750","Norig =  30","delta =  0.2","V =  0.01","t"
15,0.01,50,"reml",0.2,30,"unif2",6144,0.0589192708333333,0.492367769951808,0.0298544177457608,22.6837694431873,750,"No. replications: 15","N =  750","Norig =  30","delta =  0.2","V =  0.01","Uniform mixture"
15,0.01,50,"reml",0.2,50,"expo",5248,0.0708841463414634,0.496813470475753,0.0293113250513393,22.4260920656054,750,"No. replications: 15","N =  750","Norig =  50","delta =  0.2","V =  0.01","Exponential"
15,0.01,50,"reml",0.2,50,"normal",4368,0.0691391941391941,0.491028187519885,0.0309496088551803,23.3253903042969,750,"No. replications: 15","N =  750","Norig =  50","delta =  0.2","V =  0.01","Normal"
15,0.01,50,"reml",0.2,50,"t.scaled",4896,0.0774101307189543,0.491421296232291,0.0475641203170843,29.3449292031054,750,"No. replications: 15","N =  750","Norig =  50","delta =  0.2","V =  0.01","t"
15,0.01,50,"reml",0.2,50,"unif2",4560,0.0714912280701754,0.490752158750018,0.029627890169587,22.5663318258312,750,"No. replications: 15","N =  750","Norig =  50","delta =  0.2","V =  0.01","Uniform mixture"
15,0.01,50,"reml",0.2,200,"expo",6144,0.1220703125,0.494277996320866,0.0309012158416153,23.2056281702856,750,"No. replications: 15","N =  750","Norig =  200","delta =  0.2","V =  0.01","Exponential"
15,0.01,50,"reml",0.2,200,"normal",6144,0.127278645833333,0.492173360056365,0.0297134660208435,22.5539083050929,750,"No. replications: 15","N =  750","Norig =  200","delta =  0.2","V =  0.01","Normal"
15,0.01,50,"reml",0.2,200,"t.scaled",6144,0.131510416666667,0.492438467138749,0.0454879460836139,28.5943667788245,750,"No. replications: 15","N =  750","Norig =  200","delta =  0.2","V =  0.01","t"
15,0.01,50,"reml",0.2,200,"unif2",5696,0.128686797752809,0.493777141804068,0.0309562684024333,23.3685206296205,750,"No. replications: 15","N =  750","Norig =  200","delta =  0.2","V =  0.01","Uniform mixture"
15,0.01,50,"reml",0.5,30,"expo",6144,0.1806640625,0.494871842184793,0.0299061251982419,22.6685519451926,750,"No. replications: 15","N =  750","Norig =  30","delta =  0.5","V =  0.01","Exponential"
15,0.01,50,"reml",0.5,30,"normal",6144,0.182942708333333,0.491400176193372,0.0304399546456411,23.0862762129167,750,"No. replications: 15","N =  750","Norig =  30","delta =  0.5","V =  0.01","Normal"
